,#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
160,161,"Kane, Evander","LW, RW",30,Stnd,UFA,"$2,108,696 ",43,152,22,17,39,19:27,"$13,873 ","$95,849 ","$124,040 ","$54,069 ","$2,521 "
161,162,"Rasmussen, Michael","LW, C",22,Stnd,RFA,"$1,460,000 ",80,128,15,12,27,14:31,"$11,406 ","$97,333 ","$121,666 ","$54,074 ","$1,257 "
162,163,"Lorentz, Steven","C, LW, RW",25,Stnd,RFA,"$725,000 ",67,80,8,5,13,10:53,"$9,062 ","$90,625 ","$145,000 ","$55,769 ",$994 
163,164,"Harkins, Jansen",LW,24,Stnd,RFA,"$725,000 ",77,67,7,6,13,9:28,"$10,820 ","$103,571 ","$120,833 ","$55,769 ",$994 
164,165,"van Riemsdyk, Trevor",RD,30,Stnd,UFA,"$950,000 ",72,75,1,16,17,17:28,"$12,666 ","$950,000 ","$59,375 ","$55,882 ",$755 
165,166,"Sandin, Rasmus",LD,21,ELC,RFA,"$894,167 ",51,46,5,11,16,16:57,"$19,438 ","$178,833 ","$81,287 ","$55,885 ","$1,034 "
166,167,"Simmonds, Wayne","RW, LW",33,Stnd,UFA,"$900,000 ",72,79,5,11,16,9:19,"$11,392 ","$180,000 ","$81,818 ","$56,250 ","$1,341 "
167,168,"Hague, Nicolas",LD,23,ELC,RFA,"$791,667 ",52,116,4,10,14,18:39,"$6,824 ","$197,916 ","$79,166 ","$56,547 ",$816 
168,169,"Jones, Caleb",LD/RD,24,Stnd,RFA,"$850,000 ",51,57,5,10,15,16:43,"$14,912 ","$170,000 ","$85,000 ","$56,666 ",$997 
169,170,"Ryan, Derek","C, RW",35,Stnd,UFA,"$1,250,000 ",75,72,10,12,22,11:25,"$17,361 ","$125,000 ","$104,166 ","$56,818 ","$1,459 "
170,171,"Hathaway, Garnet","RW, LW",30,Stnd,UFA,"$1,500,000 ",76,124,14,12,26,13:23,"$12,096 ","$107,142 ","$125,000 ","$57,692 ","$1,474 "
171,172,"Ruhwedel, Chad",RD,31,Stnd,UFA,"$750,000 ",78,82,4,9,13,15:19,"$9,146 ","$187,500 ","$83,333 ","$57,692 ",$627 
172,173,"Kämpf, David",C,26,Stnd,UFA,"$1,500,000 ",82,102,11,15,26,15:15,"$14,705 ","$136,363 ","$100,000 ","$57,692 ","$1,199 "
173,174,"Simon, Dominik","RW, LW",27,Stnd,UFA,"$750,000 ",72,88,3,10,13,10:16,"$8,522 ","$250,000 ","$75,000 ","$57,692 ","$1,014 "
174,175,"Lafferty, Sam","RW, C, LW",26,Stnd,UFA,"$750,000 ",56,80,5,8,13,13:34,"$9,375 ","$150,000 ","$93,750 ","$57,692 ",$987 
175,176,"Hutton, Ben",LD,28,Stnd,UFA,"$750,000 ",58,78,3,10,13,15:27,"$9,615 ","$249,999 ","$75,000 ","$57,692 ",$836 
176,177,"Frederic, Trent","LW, RW",23,Stnd,RFA,"$1,050,000 ",60,100,8,10,18,11:39,"$10,500 ","$131,250 ","$105,000 ","$58,333 ","$1,502 "
177,178,"Coghlan, Dylan",RD,23,Stnd,RFA,"$762,500 ",59,108,3,10,13,14:12,"$7,060 ","$254,166 ","$76,250 ","$58,653 ",$910 
178,179,"Gaudreau, Johnny",LW,28,Stnd,UFA,"$6,750,000 ",82,262,40,75,115,18:34,"$25,763 ","$168,750 ","$90,000 ","$58,695 ","$4,433 "
179,180,"McCann, Jared","C, LW",25,Stnd,RFA,"$2,940,000 ",74,199,27,23,50,16:08,"$14,773 ","$108,888 ","$127,826 ","$58,800 ","$2,462 "
180,181,"Fast, Jesper",RW,30,Stnd,UFA,"$2,000,000 ",82,97,14,20,34,14:48,"$20,618 ","$142,857 ","$100,000 ","$58,823 ","$1,647 "
181,182,"Moser, J.J.",LD/RD,21,ELC,RFA,"$886,667 ",43,40,4,11,15,18:41,"$22,166 ","$221,666 ","$80,606 ","$59,111 ","$1,103 "
182,183,"Lindholm, Elias","C, RW",27,Stnd,UFA,"$4,850,000 ",82,235,42,40,82,19:56,"$20,638 ","$115,476 ","$121,250 ","$59,146 ","$2,967 "
183,184,"Veleno, Joseph",C,21,ELC,RFA,"$894,167 ",66,73,8,7,15,13:12,"$12,248 ","$111,770 ","$127,738 ","$59,611 ","$1,026 "
184,185,"Fiala, Kevin","RW, LW",25,Stnd,RFA,"$5,100,000 ",82,262,33,52,85,17:38,"$19,465 ","$154,545 ","$98,076 ","$60,000 ","$3,527 "
185,186,"Rust, Bryan","RW, LW",29,Stnd,UFA,"$3,500,000 ",60,180,24,34,58,18:46,"$19,444 ","$145,833 ","$102,941 ","$60,344 ","$3,108 "
186,187,"Aho, Sebastian",LD,25,Stnd,UFA,"$725,000 ",36,34,2,10,12,16:27,"$21,323 ","$362,500 ","$72,500 ","$60,416 ","$1,224 "
187,188,"Highmore, Matthew","LW, RW",25,Stnd,UFA,"$725,000 ",46,61,5,7,12,12:41,"$11,885 ","$145,000 ","$103,571 ","$60,416 ","$1,242 "
188,189,"Lehkonen, Artturi","LW, RW",26,Stnd,RFA,"$2,300,000 ",74,155,19,19,38,15:05,"$14,838 ","$121,052 ","$121,052 ","$60,526 ","$2,060 "
189,190,"Kelly, Parker",LW,22,ELC,RFA,"$726,667 ",41,48,7,5,12,10:34,"$15,138 ","$103,809 ","$145,333 ","$60,555 ","$1,677 "
190,191,"Mikkola, Niko",LD,25,Stnd,RFA,"$787,500 ",54,58,3,10,13,16:58,"$13,577 ","$262,500 ","$78,750 ","$60,576 ",$859 
191,192,"Brännström, Erik","LD/RD, LW",22,ELC,RFA,"$863,333 ",53,86,0,14,14,19:45,"$10,038 ",∞,"$61,666 ","$61,666 ",$824 
192,193,"Olofsson, Victor","RW, LW",26,Stnd,RFA,"$3,050,000 ",72,164,20,29,49,15:22,"$18,597 ","$152,500 ","$105,172 ","$62,244 ","$2,756 "
193,194,"Walker, Nathan",LW,27,Stnd,UFA,"$750,000 ",30,38,8,4,12,11:32,"$19,736 ","$93,750 ","$187,500 ","$62,500 ","$2,167 "
194,195,"Cogliano, Andrew",LW,34,Stnd,UFA,"$1,000,000 ",74,75,4,12,16,12:40,"$13,333 ","$250,000 ","$83,333 ","$62,500 ","$1,066 "
195,196,"Dauphin, Laurent",C,26,Stnd,UFA,"$750,000 ",38,50,4,8,12,13:17,"$15,000 ","$187,500 ","$93,750 ","$62,500 ","$1,485 "
196,197,"Mayo, Dysin",RD,25,Stnd,UFA,"$750,000 ",67,76,4,8,12,20:54,"$9,868 ","$187,500 ","$93,750 ","$62,500 ",$535 
197,198,"Bozak, Tyler","C, RW",35,35+,UFA,"$750,000 ",50,46,3,9,12,12:09,"$16,304 ","$250,000 ","$83,333 ","$62,500 ","$1,234 "
198,199,"Rooney, Kevin",C,28,Stnd,UFA,"$750,000 ",61,71,6,6,12,13:51,"$10,563 ","$125,000 ","$125,000 ","$62,500 ",$887 
199,200,"Strome, Dylan",C,24,Stnd,UFA,"$3,000,000 ",69,126,22,26,48,17:26,"$23,809 ","$136,363 ","$115,384 ","$62,500 ","$2,493 "
200,201,"Zacha, Pavel","C, LW",24,Stnd,RFA,"$2,250,000 ",70,148,15,21,36,16:50,"$15,202 ","$150,000 ","$107,142 ","$62,500 ","$1,909 "
201,202,"Tolvanen, Eeli","LW, RW",22,Stnd,RFA,"$1,450,000 ",75,151,11,12,23,13:25,"$9,602 ","$131,818 ","$120,833 ","$63,043 ","$1,440 "
202,203,"Lindström, Gustav",RD,23,Stnd,UFA,"$850,000 ",63,41,1,12,13,16:07,"$20,731 ","$850,000 ","$70,833 ","$65,384 ",$837 
203,204,"Zibanejad, Mika",C,28,Stnd,UFA,"$5,350,000 ",81,219,29,52,81,19:38,"$24,429 ","$184,482 ","$102,884 ","$66,049 ","$3,364 "
204,205,"Chinakhov, Yegor","RW, LW",20,ELC,RFA,"$925,000 ",62,98,7,7,14,12:30,"$9,438 ","$132,142 ","$132,142 ","$66,071 ","$1,193 "
205,206,"Ferraro, Mario",LD,23,ELC,RFA,"$925,000 ",63,49,2,12,14,23:00,"$18,877 ","$462,500 ","$77,083 ","$66,071 ",$638 
206,207,"Kupari, Rasmus","C, LW, RW",21,ELC,RFA,"$863,333 ",57,51,5,8,13,11:48,"$16,928 ","$172,666 ","$107,916 ","$66,410 ","$1,283 "
207,208,"Larsson, Johan","C, LW",29,Stnd,UFA,"$1,400,000 ",43,44,7,14,21,15:54,"$31,818 ","$200,000 ","$100,000 ","$66,666 ","$2,047 "
208,209,"Mayhew, Gerald","C, RW",29,Stnd,UFA,"$800,000 ",40,53,11,1,12,13:10,"$15,094 ","$72,727 ","$800,000 ","$66,666 ","$1,518 "
209,210,"Järnkrok, Calle","RW, C, LW",30,Stnd,UFA,"$2,000,000 ",66,101,12,18,30,16:02,"$19,801 ","$166,666 ","$111,111 ","$66,666 ","$1,890 "
210,211,"Helm, Darren","C, LW, RW",34,Stnd,UFA,"$1,000,000 ",68,93,7,8,15,10:33,"$10,752 ","$142,857 ","$125,000 ","$66,666 ","$1,393 "
211,212,"Namestnikov, Vladislav","LW, RW, C",29,Stnd,UFA,"$2,000,000 ",75,91,16,14,30,14:38,"$21,978 ","$125,000 ","$142,857 ","$66,666 ","$1,822 "
212,213,"Barkov, Aleksander",C,26,Stnd,UFA,"$5,900,000 ",67,214,39,49,88,20:18,"$27,570 ","$151,282 ","$120,408 ","$67,045 ","$4,337 "
213,214,"Tkachuk, Matthew",RW,24,Stnd,RFA,"$7,000,000 ",82,253,42,62,104,17:53,"$27,667 ","$166,666 ","$112,903 ","$67,307 ","$4,773 "
214,215,"Balcers, Rūdolfs","LW, RW",24,Stnd,RFA,"$1,550,000 ",61,98,11,12,23,15:02,"$15,816 ","$140,909 ","$129,166 ","$67,391 ","$1,690 "
215,216,"Entwistle, Mackenzie","LW, C",22,ELC,RFA,"$811,667 ",55,34,5,7,12,10:14,"$23,872 ","$162,333 ","$115,952 ","$67,638 ","$1,442 "
216,217,"Cousins, Nick","LW, C",28,Stnd,UFA,"$1,500,000 ",68,103,9,13,22,12:28,"$14,563 ","$166,666 ","$115,384 ","$68,181 ","$1,769 "
217,218,"Brown, Logan","C, LW",23,Stnd,RFA,"$750,000 ",39,34,4,7,11,10:11,"$22,058 ","$187,500 ","$107,142 ","$68,181 ","$1,888 "
218,219,"Pezzetta, Michael","LW, RW",23,Stnd,RFA,"$750,000 ",51,49,5,6,11,7:50,"$15,306 ","$150,000 ","$125,000 ","$68,181 ","$1,877 "
219,220,"Kerfoot, Alexander","LW, C, RW",27,Stnd,UFA,"$3,500,000 ",82,117,13,38,51,15:12,"$29,914 ","$269,230 ","$92,105 ","$68,627 ","$2,808 "
220,221,"Copp, Andrew","C, LW, RW",27,Stnd,UFA,"$3,640,000 ",72,183,21,32,53,19:10,"$19,890 ","$173,333 ","$113,750 ","$68,679 ","$2,637 "
221,222,"Raffl, Michael","LW, RW",33,Stnd,UFA,"$1,100,000 ",76,94,7,9,16,14:32,"$11,702 ","$157,142 ","$122,222 ","$68,750 ",$995 
222,223,"Romanov, Alexander",LD,21,ELC,RFA,"$894,167 ",79,107,3,10,13,20:23,"$8,356 ","$298,055 ","$89,416 ","$68,782 ",$555 
223,224,"Stanley, Logan",LD,23,Stnd,RFA,"$900,000 ",58,80,1,12,13,15:38,"$11,250 ","$900,000 ","$75,000 ","$69,230 ",$992 
224,225,"Bjugstad, Nick","C, RW",29,Stnd,UFA,"$900,000 ",57,81,7,6,13,10:15,"$11,111 ","$128,571 ","$150,000 ","$69,230 ","$1,540 "
225,226,"Mamin, Maxim","LW, RW",26,Stnd,UFA,"$975,000 ",40,49,7,7,14,11:54,"$19,897 ","$139,285 ","$139,285 ","$69,642 ","$2,048 "
226,227,"Carrier, William",LW,27,Stnd,UFA,"$1,400,000 ",63,120,9,11,20,11:37,"$11,666 ","$155,555 ","$127,272 ","$70,000 ","$1,912 "
227,228,"Perron, David","RW, LW",33,Stnd,UFA,"$4,000,000 ",67,177,27,30,57,16:59,"$22,598 ","$148,148 ","$133,333 ","$70,175 ","$3,515 "
228,229,"Stepan, Derek","C, RW",31,Stnd,UFA,"$1,350,000 ",58,96,9,10,19,10:47,"$14,062 ","$150,000 ","$135,000 ","$71,052 ","$2,158 "
229,230,"Gaudette, Adam","C, RW",25,Stnd,UFA,"$997,500 ",58,94,5,9,14,11:18,"$10,611 ","$199,500 ","$110,833 ","$71,250 ","$1,521 "
230,231,"Forsberg, Filip",LW,27,Stnd,UFA,"$6,000,000 ",69,226,42,42,84,18:05,"$26,548 ","$142,857 ","$142,857 ","$71,428 ","$4,808 "
231,232,"Guentzel, Jake","LW, RW",27,Stnd,UFA,"$6,000,000 ",76,264,40,44,84,20:05,"$22,727 ","$150,000 ","$136,363 ","$71,428 ","$3,930 "
232,233,"MacKinnon, Nathan",C,26,Stnd,UFA,"$6,300,000 ",65,299,32,56,88,21:03,"$21,070 ","$196,875 ","$112,500 ","$71,590 ","$4,604 "
233,234,"Dubé, Dillon","LW, RW, C",23,Stnd,RFA,"$2,300,000 ",79,143,18,14,32,12:50,"$16,083 ","$127,777 ","$164,285 ","$71,875 ","$2,268 "
234,235,"Toews, Devon",LD,27,Stnd,UFA,"$4,100,000 ",66,158,13,44,57,25:22:00,"$25,949 ","$315,384 ","$93,181 ","$71,929 ","$2,448 "
235,236,"Forsling, Gustav",LD,25,Stnd,UFA,"$2,666,667 ",71,145,10,27,37,21:13,"$18,390 ","$266,666 ","$98,765 ","$72,072 ","$1,770 "
236,237,"Rutta, Jan",LD/RD,31,Stnd,UFA,"$1,300,000 ",76,86,3,15,18,16:23,"$15,116 ","$433,333 ","$86,666 ","$72,222 ","$1,044 "
237,238,"Walman, Jake",LD,25,Stnd,RFA,"$725,000 ",51,87,3,7,10,14:01,"$8,333 ","$241,666 ","$103,571 ","$72,500 ","$1,014 "
238,239,"Kuhlman, Karson",RW,26,Stnd,RFA,"$725,000 ",44,68,3,7,10,11:54,"$10,661 ","$241,666 ","$103,571 ","$72,500 ","$1,384 "
239,240,"Rielly, Morgan",LD,27,Stnd,UFA,"$5,000,000 ",82,221,10,58,68,23:44,"$22,624 ","$500,000 ","$86,206 ","$73,529 ","$2,569 "
240,241,"Foligno, Marcus","RW, LW",30,Stnd,UFA,"$3,100,000 ",74,98,23,19,42,16:24,"$31,632 ","$134,782 ","$163,157 ","$73,809 ","$2,554 "
241,242,"Weegar, MacKenzie",LD/RD,27,Stnd,UFA,"$3,250,000 ",80,203,8,36,44,23:22,"$16,009 ","$406,250 ","$90,277 ","$73,863 ","$1,738 "
242,243,"Pysyk, Mark",RD,29,Stnd,UFA,"$900,000 ",68,64,3,9,12,17:49,"$14,062 ","$300,000 ","$100,000 ","$75,000 ",$742 
243,244,"Greene, Andy",LD/RD,39,35+,UFA,"$750,000 ",69,52,2,8,10,17:24,"$14,423 ","$375,000 ","$93,750 ","$75,000 ",$624 
244,245,"Thornton, Joe","C, LW",42,35+,UFA,"$750,000 ",34,26,5,5,10,11:06,"$28,846 ","$150,000 ","$150,000 ","$75,000 ","$1,987 "
245,246,"Lettieri, Vinni","C, RW",26,Stnd,UFA,"$750,000 ",31,50,5,5,10,12:30,"$15,000 ","$150,000 ","$150,000 ","$75,000 ","$1,935 "
246,247,"Killorn, Alex","RW, LW",32,Stnd,UFA,"$4,450,000 ",82,164,25,34,59,18:41,"$27,134 ","$177,999 ","$130,882 ","$75,423 ","$2,904 "
247,248,"Marchessault, Jonathan","RW, LW",31,Stnd,UFA,"$5,000,000 ",76,251,30,36,66,17:34,"$19,920 ","$166,666 ","$138,888 ","$75,757 ","$3,745 "
248,249,"Zuccarello, Mats","RW, LW",34,Stnd,UFA,"$6,000,000 ",70,159,24,55,79,18:35,"$37,735 ","$250,000 ","$109,090 ","$75,949 ","$4,612 "
249,250,"Clague, Kale",LD/RD,23,Stnd,UFA,"$761,250 ",36,26,2,8,10,16:44,"$29,278 ","$380,625 ","$95,156 ","$76,125 ","$1,263 "
250,251,"Texier, Alexandre","LW, C, RW",22,Stnd,RFA,"$1,525,000 ",36,59,11,9,20,14:36,"$25,847 ","$138,636 ","$169,444 ","$76,250 ","$2,901 "
251,252,"Buchnevich, Pavel","LW, RW, C",26,Stnd,UFA,"$5,800,000 ",73,199,30,46,76,18:18,"$29,145 ","$193,333 ","$126,086 ","$76,315 ","$4,341 "
252,253,"Marchand, Brad",LW,33,Stnd,UFA,"$6,125,000 ",70,242,32,48,80,19:15,"$25,309 ","$191,406 ","$127,604 ","$76,562 ","$4,545 "
253,254,"Weatherby, Jasper",C,23,ELC,UFA,"$842,500 ",50,45,5,6,11,11:14,"$18,722 ","$168,500 ","$140,416 ","$76,590 ","$1,500 "
254,255,"Bertuzzi, Tyler","LW, RW",26,Stnd,UFA,"$4,750,000 ",68,180,30,32,62,19:52,"$26,388 ","$158,333 ","$148,437 ","$76,612 ","$3,516 "
255,256,"Connor, Kyle",LW,25,Stnd,UFA,"$7,142,857 ",79,317,47,46,93,21:46,"$22,532 ","$151,975 ","$155,279 ","$76,804 ","$4,153 "
256,257,"Deslauriers, Nicolas","LW, RW",30,Stnd,UFA,"$1,000,000 ",81,90,8,5,13,11:21,"$11,111 ","$125,000 ","$200,000 ","$76,923 ","$1,087 "
257,258,"Shore, Devin","LW, C, RW",27,Stnd,UFA,"$850,000 ",49,36,5,6,11,9:33,"$23,611 ","$170,000 ","$141,666 ","$77,272 ","$1,816 "
258,259,"Draisaitl, Leon","C, LW",26,Stnd,UFA,"$8,500,000 ",80,278,55,55,110,22:20,"$30,575 ","$154,545 ","$154,545 ","$77,272 ","$4,757 "
259,260,"Greenway, Jordan","LW, RW",24,Stnd,RFA,"$2,100,000 ",62,110,10,17,27,14:33,"$19,090 ","$210,000 ","$123,529 ","$77,777 ","$2,327 "
260,261,"Granlund, Mikael","C, RW",29,Stnd,UFA,"$5,000,000 ",80,117,11,53,64,20:24,"$42,735 ","$454,545 ","$94,339 ","$78,125 ","$3,063 "
261,262,"Blueger, Teddy","C, LW",27,Stnd,UFA,"$2,200,000 ",65,93,9,19,28,15:01,"$23,655 ","$244,444 ","$115,789 ","$78,571 ","$2,253 "
262,263,"Bonino, Nick","C, LW",33,Stnd,UFA,"$2,050,000 ",80,137,16,10,26,16:41,"$14,963 ","$128,125 ","$205,000 ","$78,846 ","$1,535 "
263,264,"Meier, Timo","LW, RW",25,Stnd,RFA,"$6,000,000 ",77,326,35,41,76,19:09,"$18,404 ","$171,428 ","$146,341 ","$78,947 ","$4,069 "
264,265,"Vatrano, Frank","LW, RW",27,Stnd,UFA,"$2,533,333 ",71,161,18,14,32,13:09,"$15,734 ","$140,740 ","$180,952 ","$79,166 ","$2,713 "
265,266,"Reinhart, Sam",RW,26,Stnd,UFA,"$6,500,000 ",78,186,33,49,82,17:45,"$34,946 ","$196,969 ","$132,653 ","$79,268 ","$4,694 "
266,267,"Janmark, Mattias","LW, RW",29,Stnd,UFA,"$2,000,000 ",67,89,9,16,25,14:20,"$22,471 ","$222,222 ","$125,000 ","$80,000 ","$2,082 "
267,268,"Ruzicka, Adam","LW, C",22,ELC,RFA,"$801,666 ",28,33,5,5,10,10:13,"$24,292 ","$160,333 ","$160,333 ","$80,166 ","$2,802 "
268,269,"Stamkos, Steven","LW, C",31,Stnd,UFA,"$8,500,000 ",81,241,42,64,106,18:28,"$35,269 ","$202,380 ","$132,812 ","$80,188 ","$5,682 "
269,270,"Burakovsky, André","RW, LW",26,Stnd,UFA,"$4,900,000 ",80,149,22,39,61,16:15,"$32,885 ","$222,727 ","$125,641 ","$80,327 ","$3,769 "
270,271,"Siegenthaler, Jonas",LD,24,Stnd,RFA,"$1,125,000 ",70,92,1,13,14,20:34,"$12,228 ","$1,125,000 ","$86,538 ","$80,357 ",$781 
271,272,"Mayfield, Scott",RD,29,Stnd,UFA,"$1,450,000 ",61,80,3,15,18,19:46,"$18,125 ","$483,333 ","$96,666 ","$80,555 ","$1,202 "
272,273,"Carlsson, Gabriel",LD,24,Stnd,UFA,"$725,000 ",38,18,2,7,9,12:16,"$40,277 ","$362,500 ","$103,571 ","$80,555 ","$1,555 "
273,274,"Getzlaf, Ryan",C,36,35+,UFA,"$3,000,000 ",56,104,3,34,37,18:57,"$28,846 ","$1,000,000 ","$88,235 ","$81,081 ","$2,826 "
274,275,"Motte, Tyler","LW, RW",26,Stnd,UFA,"$1,225,000 ",58,101,7,8,15,14:00,"$12,128 ","$175,000 ","$153,125 ","$81,666 ","$1,508 "
275,276,"DeBrincat, Alex","LW, RW",24,Stnd,RFA,"$6,400,000 ",82,270,41,37,78,20:51,"$23,703 ","$156,097 ","$172,972 ","$82,051 ","$3,743 "
276,277,"Gurianov, Denis","RW, LW",24,Stnd,RFA,"$2,550,000 ",73,144,11,20,31,14:11,"$17,708 ","$231,818 ","$127,500 ","$82,258 ","$2,462 "
277,278,"Teräväinen, Teuvo","LW, RW",27,Stnd,UFA,"$5,400,000 ",77,202,22,43,65,17:41,"$26,732 ","$245,454 ","$125,581 ","$83,076 ","$3,965 "
278,279,"Blidh, Anton","LW, RW",26,Stnd,UFA,"$750,000 ",32,28,2,7,9,10:43,"$26,785 ","$375,000 ","$107,142 ","$83,333 ","$2,187 "
279,280,"Carlsson, Lucas",LD,24,Stnd,RFA,"$750,000 ",40,41,3,6,9,12:42,"$18,292 ","$250,000 ","$125,000 ","$83,333 ","$1,476 "
280,281,"Carpenter, Ryan","RW, C",30,Stnd,UFA,"$1,000,000 ",67,67,3,9,12,12:34,"$14,925 ","$333,333 ","$111,111 ","$83,333 ","$1,187 "
281,282,"Brown, Patrick","C, RW",29,Stnd,UFA,"$750,000 ",44,51,4,5,9,12:26,"$14,705 ","$187,500 ","$150,000 ","$83,333 ","$1,370 "
282,283,"Kuraly, Sean","C, LW",28,Stnd,UFA,"$2,500,000 ",77,121,14,16,30,15:51,"$20,661 ","$178,571 ","$156,250 ","$83,333 ","$2,048 "
283,284,"Johnson, Jack",LD,34,Stnd,UFA,"$750,000 ",74,57,1,8,9,16:45,"$13,157 ","$750,000 ","$93,750 ","$83,333 ",$605 
284,285,"Kaprizov, Kirill",LW,24,Stnd,UFA,"$9,000,000 ",81,289,47,61,108,19:06,"$31,141 ","$191,489 ","$147,540 ","$83,333 ","$5,817 "
285,286,"Strome, Ryan","RW, C",28,Stnd,UFA,"$4,500,000 ",74,161,21,33,54,18:19,"$27,950 ","$214,285 ","$136,363 ","$83,333 ","$3,319 "
286,287,"Dubois, Pierre-Luc",C,23,Stnd,RFA,"$5,000,000 ",81,233,28,32,60,18:55,"$21,459 ","$178,571 ","$156,250 ","$83,333 ","$3,263 "
287,288,"Stastny, Paul","C, LW",36,35+,UFA,"$3,750,000 ",71,141,21,24,45,17:46,"$26,595 ","$178,571 ","$156,250 ","$83,333 ","$2,972 "
288,289,"Bemström, Emil","RW, LW",22,ELC,RFA,"$925,000 ",41,62,6,5,11,10:31,"$14,919 ","$154,166 ","$185,000 ","$84,090 ","$2,145 "
289,290,"Schneider, Braden",RD,20,ELC,RFA,"$925,000 ",43,25,2,9,11,15:28,"$37,000 ","$462,500 ","$102,777 ","$84,090 ","$1,390 "
290,291,"Kreider, Chris",LW,30,Stnd,UFA,"$6,500,000 ",81,258,52,25,77,18:43,"$25,193 ","$125,000 ","$260,000 ","$84,415 ","$4,287 "
291,292,"Gavrikov, Vladislav",LD,26,Stnd,UFA,"$2,800,000 ",80,108,5,28,33,22:17,"$25,925 ","$560,000 ","$100,000 ","$84,848 ","$1,570 "
292,293,"Jenner, Boone","C, LW",28,Stnd,UFA,"$3,750,000 ",59,160,23,21,44,20:27,"$23,437 ","$163,043 ","$178,571 ","$85,227 ","$3,108 "
293,294,"Capobianco, Kyle",LD,24,Stnd,UFA,"$775,000 ",45,40,2,7,9,16:00,"$19,375 ","$387,500 ","$110,714 ","$86,111 ","$1,076 "
294,295,"Smith, Craig",RW,32,Stnd,UFA,"$3,100,000 ",74,187,16,20,36,14:25,"$16,577 ","$193,750 ","$155,000 ","$86,111 ","$2,905 "
295,296,"Pavelski, Joe",RW,37,Stnd,UFA,"$7,000,000 ",82,216,27,54,81,18:28,"$32,407 ","$259,259 ","$129,629 ","$86,419 ","$4,622 "
296,297,"Pastrnak, David",RW,25,Stnd,UFA,"$6,666,667 ",72,312,40,37,77,18:36,"$21,367 ","$166,666 ","$180,180 ","$86,580 ","$4,978 "
297,298,"Toffoli, Tyler","RW, LW",29,Stnd,UFA,"$4,250,000 ",74,195,20,29,49,16:18,"$21,794 ","$212,500 ","$146,551 ","$86,734 ","$3,523 "
298,299,"Arvidsson, Viktor","RW, LW",28,Stnd,UFA,"$4,250,000 ",66,227,20,29,49,16:58,"$18,722 ","$212,500 ","$146,551 ","$86,734 ","$3,795 "
299,300,"Holl, Justin",RD,29,Stnd,UFA,"$2,000,000 ",69,64,3,20,23,20:12,"$31,250 ","$666,666 ","$100,000 ","$86,956 ","$1,434 "
300,301,"Nylander, William",RW,25,Stnd,UFA,"$6,962,366 ",81,256,34,46,80,18:16,"$27,196 ","$204,775 ","$151,355 ","$87,029 ","$4,705 "
301,302,"DeBrusk, Jake","RW, LW",25,Stnd,RFA,"$3,675,000 ",77,184,25,17,42,15:02,"$19,972 ","$147,000 ","$216,176 ","$87,499 ","$3,174 "
302,303,"Scheifele, Mark",C,28,Stnd,UFA,"$6,125,000 ",67,159,29,41,70,21:08,"$38,522 ","$211,206 ","$149,390 ","$87,500 ","$4,325 "
303,304,"McAvoy, Charlie",RD,24,Stnd,RFA,"$4,900,000 ",78,166,10,46,56,24:39:00,"$29,518 ","$490,000 ","$106,521 ","$87,500 ","$2,548 "
304,305,"Protas, Aliaksei","RW, LW, C",20,ELC,RFA,"$789,167 ",33,34,3,6,9,11:50,"$23,210 ","$263,055 ","$131,527 ","$87,685 ","$2,020 "
305,306,"Hertl, Tomas",C,28,Stnd,UFA,"$5,625,000 ",82,205,30,34,64,19:56,"$27,439 ","$187,500 ","$165,441 ","$87,890 ","$3,441 "
306,307,"York, Cam",LD/RD,20,ELC,RFA,"$880,833 ",30,33,3,7,10,19:04,"$26,691 ","$293,611 ","$125,833 ","$88,083 ","$1,539 "
307,308,"Kulak, Brett",LD/RD,27,Stnd,UFA,"$1,850,000 ",74,92,5,16,21,17:45,"$20,108 ","$370,000 ","$115,625 ","$88,095 ","$1,408 "
308,309,"Gostisbehere, Shayne",LD/RD,28,Stnd,UFA,"$4,500,000 ",82,151,14,37,51,22:11,"$29,801 ","$321,428 ","$121,621 ","$88,235 ","$2,473 "
309,310,"Larkin, Dylan",C,25,Stnd,UFA,"$6,100,000 ",71,212,31,38,69,19:39,"$28,773 ","$196,774 ","$160,526 ","$88,405 ","$4,372 "
310,311,"Bryson, Jacob",LD/RD,24,ELC,RFA,"$889,166 ",73,43,1,9,10,18:20,"$20,678 ","$889,166 ","$98,796 ","$88,916 ",$664 
311,312,"Byfield, Quinton","LW, C",19,ELC,RFA,"$894,167 ",40,39,5,5,10,12:09,"$22,927 ","$178,833 ","$178,833 ","$89,416 ","$1,839 "
312,313,"Holden, Nick",LD,34,Stnd,UFA,"$1,700,000 ",76,75,5,14,19,19:50,"$22,666 ","$340,000 ","$121,428 ","$89,473 ","$1,127 "
313,314,"Lyubushkin, Ilya",RD,27,Stnd,UFA,"$1,350,000 ",77,54,2,13,15,17:27,"$25,000 ","$675,000 ","$103,846 ","$89,999 ","$1,004 "
314,315,"Suter, Pius","C, LW",25,Stnd,UFA,"$3,250,000 ",82,166,15,21,36,16:55,"$19,578 ","$216,666 ","$154,761 ","$90,277 ","$2,342 "
